geo_code,geo_level,area_type,Sex,edu_level,level_total
555,district,Urban,Male,nontech_diploma_or_degree,4988
556,district,Rural,Male,nontech_diploma_or_degree,1202
556,district,Urban,Male,nontech_diploma_or_degree,2155
557,district,Rural,Male,nontech_diploma_or_degree,1368
557,district,Urban,Male,nontech_diploma_or_degree,1912
558,district,Rural,Male,nontech_diploma_or_degree,1696
558,district,Urban,Male,nontech_diploma_or_degree,1526
559,district,Rural,Male,nontech_diploma_or_degree,814
559,district,Urban,Male,nontech_diploma_or_degree,1515
560,district,Rural,Male,nontech_diploma_or_degree,971
560,district,Urban,Male,nontech_diploma_or_degree,670
561,district,Rural,Male,nontech_diploma_or_degree,761
561,district,Urban,Male,nontech_diploma_or_degree,1224
562,district,Rural,Male,nontech_diploma_or_degree,517
562,district,Urban,Male,nontech_diploma_or_degree,5258
563,district,Rural,Male,nontech_diploma_or_degree,1318
563,district,Urban,Male,nontech_diploma_or_degree,1440
564,district,Rural,Male,nontech_diploma_or_degree,1107
564,district,Urban,Male,nontech_diploma_or_degree,954
565,district,Rural,Male,nontech_diploma_or_degree,1952
565,district,Urban,Male,nontech_diploma_or_degree,4413
566,district,Rural,Male,nontech_diploma_or_degree,1570
566,district,Urban,Male,nontech_diploma_or_degree,1333
567,district,Rural,Male,nontech_diploma_or_degree,1549
567,district,Urban,Male,nontech_diploma_or_degree,2196
568,district,Rural,Male,nontech_diploma_or_degree,1229
568,district,Urban,Male,nontech_diploma_or_degree,1796
569,district,Rural,Male,nontech_diploma_or_degree,1156
569,district,Urban,Male,nontech_diploma_or_degree,671
570,district,Rural,Male,nontech_diploma_or_degree,981
570,district,Urban,Male,nontech_diploma_or_degree,925
571,district,Rural,Male,nontech_diploma_or_degree,2234
571,district,Urban,Male,nontech_diploma_or_degree,2614
572,district,Rural,Male,nontech_diploma_or_degree,2899
572,district,Urban,Male,nontech_diploma_or_degree,61509
573,district,Rural,Male,nontech_diploma_or_degree,1825
573,district,Urban,Male,nontech_diploma_or_degree,898
574,district,Rural,Male,nontech_diploma_or_degree,1562
574,district,Urban,Male,nontech_diploma_or_degree,1321
575,district,Rural,Male,nontech_diploma_or_degree,1288
575,district,Urban,Male,nontech_diploma_or_degree,2618
576,district,Rural,Male,nontech_diploma_or_degree,401
576,district,Urban,Male,nontech_diploma_or_degree,173
577,district,Rural,Male,nontech_diploma_or_degree,1558
577,district,Urban,Male,nontech_diploma_or_degree,6971
578,district,Rural,Male,nontech_diploma_or_degree,628
578,district,Urban,Male,nontech_diploma_or_degree,348
579,district,Rural,Male,nontech_diploma_or_degree,1899
579,district,Urban,Male,nontech_diploma_or_degree,4679
580,district,Rural,Male,nontech_diploma_or_degree,492
580,district,Urban,Male,nontech_diploma_or_degree,565
581,district,Rural,Male,nontech_diploma_or_degree,1285
581,district,Urban,Male,nontech_diploma_or_degree,1695
582,district,Rural,Male,nontech_diploma_or_degree,1074
582,district,Urban,Male,nontech_diploma_or_degree,651
583,district,Rural,Male,nontech_diploma_or_degree,1194
583,district,Urban,Male,nontech_diploma_or_degree,1023
584,district,Rural,Male,nontech_diploma_or_degree,830
584,district,Urban,Male,nontech_diploma_or_degree,621
30,state,Rural,Male,nontech_diploma_or_degree,276
30,state,Urban,Male,nontech_diploma_or_degree,884
585,district,Rural,Male,nontech_diploma_or_degree,132
585,district,Urban,Male,nontech_diploma_or_degree,378
586,district,Rural,Male,nontech_diploma_or_degree,144
586,district,Urban,Male,nontech_diploma_or_degree,506
31,state,Rural,Male,nontech_diploma_or_degree,23
31,state,Urban,Male,nontech_diploma_or_degree,54
587,district,Rural,Male,nontech_diploma_or_degree,23
587,district,Urban,Male,nontech_diploma_or_degree,54
32,state,Rural,Male,nontech_diploma_or_degree,15733
32,state,Urban,Male,nontech_diploma_or_degree,18531
588,district,Rural,Male,nontech_diploma_or_degree,492
588,district,Urban,Male,nontech_diploma_or_degree,462
589,district,Rural,Male,nontech_diploma_or_degree,514
589,district,Urban,Male,nontech_diploma_or_degree,1274
590,district,Rural,Male,nontech_diploma_or_degree,361
590,district,Urban,Male,nontech_diploma_or_degree,25
591,district,Rural,Male,nontech_diploma_or_degree,1093
591,district,Urban,Male,nontech_diploma_or_degree,1654
592,district,Rural,Male,nontech_diploma_or_degree,2113
592,district,Urban,Male,nontech_diploma_or_degree,1559
593,district,Rural,Male,nontech_diploma_or_degree,1466
593,district,Urban,Male,nontech_diploma_or_degree,778
594,district,Rural,Male,nontech_diploma_or_degree,1041
594,district,Urban,Male,nontech_diploma_or_degree,3012
595,district,Rural,Male,nontech_diploma_or_degree,1692
595,district,Urban,Male,nontech_diploma_or_degree,3721
596,district,Rural,Male,nontech_diploma_or_degree,653
596,district,Urban,Male,nontech_diploma_or_degree,78
597,district,Rural,Male,nontech_diploma_or_degree,1375
597,district,Urban,Male,nontech_diploma_or_degree,670
598,district,Rural,Male,nontech_diploma_or_degree,1068
598,district,Urban,Male,nontech_diploma_or_degree,1501
599,district,Rural,Male,nontech_diploma_or_degree,1120
599,district,Urban,Male,nontech_diploma_or_degree,175
600,district,Rural,Male,nontech_diploma_or_degree,1633
600,district,Urban,Male,nontech_diploma_or_degree,1316
601,district,Rural,Male,nontech_diploma_or_degree,1112
601,district,Urban,Male,nontech_diploma_or_degree,2306
33,state,Rural,Male,nontech_diploma_or_degree,40493
33,state,Urban,Male,nontech_diploma_or_degree,75852
602,district,Rural,Male,nontech_diploma_or_degree,1901
602,district,Urban,Male,nontech_diploma_or_degree,7915
603,district,Rural,Male,nontech_diploma_or_degree,0
603,district,Urban,Male,nontech_diploma_or_degree,10962
604,district,Rural,Male,nontech_diploma_or_degree,2042
604,district,Urban,Male,nontech_diploma_or_degree,7205
605,district,Rural,Male,nontech_diploma_or_degree,3003
605,district,Urban,Male,nontech_diploma_or_degree,3626
606,district,Rural,Male,nontech_diploma_or_degree,2335
606,district,Urban,Male,nontech_diploma_or_degree,1017
607,district,Rural,Male,nontech_diploma_or_degree,2595
607,district,Urban,Male,nontech_diploma_or_degree,894
608,district,Rural,Male,nontech_diploma_or_degree,1749
608,district,Urban,Male,nontech_diploma_or_degree,2785
609,district,Rural,Male,nontech_diploma_or_degree,1581
609,district,Urban,Male,nontech_diploma_or_degree,1126
610,district,Rural,Male,nontech_diploma_or_degree,1374
610,district,Urban,Male,nontech_diploma_or_degree,1805
611,district,Rural,Male,nontech_diploma_or_degree,442
611,district,Urban,Male,nontech_diploma_or_degree,577
612,district,Rural,Male,nontech_diploma_or_degree,1182
612,district,Urban,Male,nontech_diploma_or_degree,1248
613,district,Rural,Male,nontech_diploma_or_degree,390
613,district,Urban,Male,nontech_diploma_or_degree,500
614,district,Rural,Male,nontech_diploma_or_degree,1756
614,district,Urban,Male,nontech_diploma_or_degree,3105
615,district,Rural,Male,nontech_diploma_or_degree,385
615,district,Urban,Male,nontech_diploma_or_degree,63
616,district,Rural,Male,nontech_diploma_or_degree,776
616,district,Urban,Male,nontech_diploma_or_degree,116
617,district,Rural,Male,nontech_diploma_or_degree,1595
617,district,Urban,Male,nontech_diploma_or_degree,1480
618,district,Rural,Male,nontech_diploma_or_degree,743
618,district,Urban,Male,nontech_diploma_or_degree,425
619,district,Rural,Male,nontech_diploma_or_degree,604
619,district,Urban,Male,nontech_diploma_or_degree,279
620,district,Rural,Male,nontech_diploma_or_degree,762
620,district,Urban,Male,nontech_diploma_or_degree,743
621,district,Rural,Male,nontech_diploma_or_degree,675
621,district,Urban,Male,nontech_diploma_or_degree,385
622,district,Rural,Male,nontech_diploma_or_degree,574
622,district,Urban,Male,nontech_diploma_or_degree,558
623,district,Rural,Male,nontech_diploma_or_degree,574
623,district,Urban,Male,nontech_diploma_or_degree,2924
624,district,Rural,Male,nontech_diploma_or_degree,560
624,district,Urban,Male,nontech_diploma_or_degree,784
625,district,Rural,Male,nontech_diploma_or_degree,1609
625,district,Urban,Male,nontech_diploma_or_degree,1987
626,district,Rural,Male,nontech_diploma_or_degree,962
626,district,Urban,Male,nontech_diploma_or_degree,645
627,district,Rural,Male,nontech_diploma_or_degree,1289
627,district,Urban,Male,nontech_diploma_or_degree,1771
628,district,Rural,Male,nontech_diploma_or_degree,2827
628,district,Urban,Male,nontech_diploma_or_degree,3237
629,district,Rural,Male,nontech_diploma_or_degree,1186
629,district,Urban,Male,nontech_diploma_or_degree,6315
630,district,Rural,Male,nontech_diploma_or_degree,1381
630,district,Urban,Male,nontech_diploma_or_degree,442
631,district,Rural,Male,nontech_diploma_or_degree,1583
631,district,Urban,Male,nontech_diploma_or_degree,1446
632,district,Rural,Male,nontech_diploma_or_degree,1254
632,district,Urban,Male,nontech_diploma_or_degree,7493
633,district,Rural,Male,nontech_diploma_or_degree,804
633,district,Urban,Male,nontech_diploma_or_degree,1994
34,state,Rural,Male,nontech_diploma_or_degree,319
34,state,Urban,Male,nontech_diploma_or_degree,974
634,district,Rural,Male,nontech_diploma_or_degree,0
634,district,Urban,Male,nontech_diploma_or_degree,63
635,district,Rural,Male,nontech_diploma_or_degree,235
635,district,Urban,Male,nontech_diploma_or_degree,742
636,district,Rural,Male,nontech_diploma_or_degree,0
636,district,Urban,Male,nontech_diploma_or_degree,71
637,district,Rural,Male,nontech_diploma_or_degree,84
637,district,Urban,Male,nontech_diploma_or_degree,98
35,state,Rural,Male,nontech_diploma_or_degree,50
35,state,Urban,Male,nontech_diploma_or_degree,130
638,district,Rural,Male,nontech_diploma_or_degree,8
638,district,Urban,Male,nontech_diploma_or_degree,0
639,district,Rural,Male,nontech_diploma_or_degree,15
639,district,Urban,Male,nontech_diploma_or_degree,0
640,district,Rural,Male,nontech_diploma_or_degree,27
640,district,Urban,Male,nontech_diploma_or_degree,130
IN,country,Rural,Male,tech_diploma_or_degree,2285580
IN,country,Urban,Male,tech_diploma_or_degree,3068581
1,state,Rural,Male,tech_diploma_or_degree,10723
1,state,Urban,Male,tech_diploma_or_degree,23131
2,state,Rural,Male,tech_diploma_or_degree,29502
2,state,Urban,Male,tech_diploma_or_degree,7711
3,state,Rural,Male,tech_diploma_or_degree,64709
3,state,Urban,Male,tech_diploma_or_degree,83092
4,state,Rural,Male,tech_diploma_or_degree,124
4,state,Urban,Male,tech_diploma_or_degree,9536
5,state,Rural,Male,tech_diploma_or_degree,13516
5,state,Urban,Male,tech_diploma_or_degree,16556
6,state,Rural,Male,tech_diploma_or_degree,77127
6,state,Urban,Male,tech_diploma_or_degree,66756
7,state,Rural,Male,tech_diploma_or_degree,1597
7,state,Urban,Male,tech_diploma_or_degree,60255
8,state,Rural,Male,tech_diploma_or_degree,71962
8,state,Urban,Male,tech_diploma_or_degree,57569
9,state,Rural,Male,tech_diploma_or_degree,83600
9,state,Urban,Male,tech_diploma_or_degree,83922
10,state,Rural,Male,tech_diploma_or_degree,21396
10,state,Urban,Male,tech_diploma_or_degree,9443
11,state,Rural,Male,tech_diploma_or_degree,579
11,state,Urban,Male,tech_diploma_or_degree,608
12,state,Rural,Male,tech_diploma_or_degree,1796
12,state,Urban,Male,tech_diploma_or_degree,1777
13,state,Rural,Male,tech_diploma_or_degree,1466
13,state,Urban,Male,tech_diploma_or_degree,1945
14,state,Rural,Male,tech_diploma_or_degree,1448
14,state,Urban,Male,tech_diploma_or_degree,2214
15,state,Rural,Male,tech_diploma_or_degree,182
15,state,Urban,Male,tech_diploma_or_degree,929
16,state,Rural,Male,tech_diploma_or_degree,1249
16,state,Urban,Male,tech_diploma_or_degree,3532
17,state,Rural,Male,tech_diploma_or_degree,502
17,state,Urban,Male,tech_diploma_or_degree,1687
18,state,Rural,Male,tech_diploma_or_degree,12237
18,state,Urban,Male,tech_diploma_or_degree,17906
19,state,Rural,Male,tech_diploma_or_degree,27390
19,state,Urban,Male,tech_diploma_or_degree,92945
20,state,Rural,Male,tech_diploma_or_degree,13426
20,state,Urban,Male,tech_diploma_or_degree,42527
21,state,Rural,Male,tech_diploma_or_degree,90391
21,state,Urban,Male,tech_diploma_or_degree,66708
22,state,Rural,Male,tech_diploma_or_degree,12629
22,state,Urban,Male,tech_diploma_or_degree,32536
23,state,Rural,Male,tech_diploma_or_degree,19555
23,state,Urban,Male,tech_diploma_or_degree,65925
24,state,Rural,Male,tech_diploma_or_degree,212889
24,state,Urban,Male,tech_diploma_or_degree,242272
25,state,Rural,Male,tech_diploma_or_degree,411
25,state,Urban,Male,tech_diploma_or_degree,1815
26,state,Rural,Male,tech_diploma_or_degree,733
26,state,Urban,Male,tech_diploma_or_degree,2912
27,state,Rural,Male,tech_diploma_or_degree,215348
27,state,Urban,Male,tech_diploma_or_degree,465022
28,state,Rural,Male,tech_diploma_or_degree,298051
28,state,Urban,Male,tech_diploma_or_degree,289919
29,state,Rural,Male,tech_diploma_or_degree,260000
29,state,Urban,Male,tech_diploma_or_degree,350709
30,state,Rural,Male,tech_diploma_or_degree,7444
30,state,Urban,Male,tech_diploma_or_degree,17348
31,state,Rural,Male,tech_diploma_or_degree,159
31,state,Urban,Male,tech_diploma_or_degree,392
32,state,Rural,Male,tech_diploma_or_degree,248896
32,state,Urban,Male,tech_diploma_or_degree,259179
33,state,Rural,Male,tech_diploma_or_degree,474451
33,state,Urban,Male,tech_diploma_or_degree,669195
34,state,Rural,Male,tech_diploma_or_degree,8864
34,state,Urban,Male,tech_diploma_or_degree,18901
35,state,Rural,Male,tech_diploma_or_degree,1228
35,state,Urban,Male,tech_diploma_or_degree,1707
1,state,Rural,Male,tech_diploma_or_degree,10723
1,state,Urban,Male,tech_diploma_or_degree,23131
1,district,Rural,Male,tech_diploma_or_degree,466
1,district,Urban,Male,tech_diploma_or_degree,51
2,district,Rural,Male,tech_diploma_or_degree,443
2,district,Urban,Male,tech_diploma_or_degree,324
3,district,Rural,Male,tech_diploma_or_degree,93
3,district,Urban,Male,tech_diploma_or_degree,93
4,district,Rural,Male,tech_diploma_or_degree,210
4,district,Urban,Male,tech_diploma_or_degree,70
5,district,Rural,Male,tech_diploma_or_degree,287
5,district,Urban,Male,tech_diploma_or_degree,120
6,district,Rural,Male,tech_diploma_or_degree,664
6,district,Urban,Male,tech_diploma_or_degree,139
7,district,Rural,Male,tech_diploma_or_degree,763
7,district,Urban,Male,tech_diploma_or_degree,450
8,district,Rural,Male,tech_diploma_or_degree,1293
8,district,Urban,Male,tech_diploma_or_degree,851
9,district,Rural,Male,tech_diploma_or_degree,249
9,district,Urban,Male,tech_diploma_or_degree,168
10,district,Rural,Male,tech_diploma_or_degree,57
10,district,Urban,Male,tech_diploma_or_degree,12960
11,district,Rural,Male,tech_diploma_or_degree,521
11,district,Urban,Male,tech_diploma_or_degree,255
12,district,Rural,Male,tech_diploma_or_degree,1351
12,district,Urban,Male,tech_diploma_or_degree,312
13,district,Rural,Male,tech_diploma_or_degree,310
13,district,Urban,Male,tech_diploma_or_degree,139
14,district,Rural,Male,tech_diploma_or_degree,423
14,district,Urban,Male,tech_diploma_or_degree,507
15,district,Rural,Male,tech_diploma_or_degree,769
15,district,Urban,Male,tech_diploma_or_degree,287
16,district,Rural,Male,tech_diploma_or_degree,432
16,district,Urban,Male,tech_diploma_or_degree,124
17,district,Rural,Male,tech_diploma_or_degree,267
17,district,Urban,Male,tech_diploma_or_degree,70
18,district,Rural,Male,tech_diploma_or_degree,270
18,district,Urban,Male,tech_diploma_or_degree,148
19,district,Rural,Male,tech_diploma_or_degree,228
19,district,Urban,Male,tech_diploma_or_degree,794
20,district,Rural,Male,tech_diploma_or_degree,132
20,district,Urban,Male,tech_diploma_or_degree,82
21,district,Rural,Male,tech_diploma_or_degree,889
21,district,Urban,Male,tech_diploma_or_degree,4976
22,district,Rural,Male,tech_diploma_or_degree,606
22,district,Urban,Male,tech_diploma_or_degree,211
2,state,Rural,Male,tech_diploma_or_degree,29502
2,state,Urban,Male,tech_diploma_or_degree,7711
23,district,Rural,Male,tech_diploma_or_degree,1532
23,district,Urban,Male,tech_diploma_or_degree,281
24,district,Rural,Male,tech_diploma_or_degree,7665
24,district,Urban,Male,tech_diploma_or_degree,899
25,district,Rural,Male,tech_diploma_or_degree,159
25,district,Urban,Male,tech_diploma_or_degree,0
26,district,Rural,Male,tech_diploma_or_degree,932
26,district,Urban,Male,tech_diploma_or_degree,325
27,district,Rural,Male,tech_diploma_or_degree,5184
27,district,Urban,Male,tech_diploma_or_degree,1297
28,district,Rural,Male,tech_diploma_or_degree,2421
28,district,Urban,Male,tech_diploma_or_degree,431
29,district,Rural,Male,tech_diploma_or_degree,3329
29,district,Urban,Male,tech_diploma_or_degree,570
